COMPANY_NAME,SHIP_ID,SHIP_NAME,ASSET_FAMILY,ASSET_CODE,RECORD_TYPE,IS_COMBINED_ASSET,RECORD_TIMESTAMP_TIMEZONE,TIMEZONE_RESOLUTION,INGESTED_UTC,SENDER_EMAIL,SENDER_DOMAIN,MESSAGE_ID,INTERNET_MESSAGE_ID,SOURCE_ZIP_NAME,SOURCE_DATA_FOLDER,SOURCE_FILE_NAME,RECORD_TIMESTAMP_LOCAL,RECORD_TIMESTAMP_UTC,RECORD_DATE_LOCAL,RECORD_DATE_UTC,TIMESTAMP_RAW,SWP_PT,SW_TT,ME_LO_OUT,ME_AIR_CLR,JC_FW_TT,AUX_CFW,RPM,RUN_HRS_C,RUN_HRS,KWH,KW_AVG,KWH_SAVE,VFD_ON,DOL_ON,AUTO_MODE,FUEL_SAVE,TREE_SAVE,CO2_SAVE,USD_SAVE,PARSE_STATUS,VALIDATION_STATUS,VALIDATION_FLAGS,ROW_HASH
CHELLSHIP,10018,DARYA KRISHNA,SWP,SWP2,NOON,FALSE,GMT 00:00,AMBIGUOUS_DEFAULT_UTC,2026-05-14T11:09:07.848826+00:00,karnarora@outlook.com,outlook.com,AAMkADI5ZjViYzJkLTIyNjMtNGM3Yy04NWU4LWZjMGE3YjljNTEwYQBGAAAAAAAWRkl5wPCRT6x_OrY72NOoBwCsJlkjETTVS65lVxWwJyHiAAAAAAEMAACsJlkjETTVS65lVxWwJyHiAAAuR9aBAAA=,<CH3PR14MB7559AE28878B947E95765B4CA5072@CH3PR14MB7559.namprd14.prod.outlook.com>,DKI_VFD Log April_ 2026.zip,SWP2_NOON,SWP2_NOON_20260331_113436_0003.CSV,2026-04-11 11:33:27+00:00,2026-04-11 11:33:27+00:00,11-04-2026,11-04-2026,11-04-2026 11:33,9.3,1.9,28.9,17,-50,17,1356,4782,24,240902,19.66666667,0,1,0,0,0,0,0,0,SUCCESS,WARN,sensor_saturated:JC_FW_TT=-50.0,087a94758b078d8ff3f399d913ad3ef485f3e1ac6abefccb6b1b843a6ad35b6a
CHELLSHIP,10018,DARYA KRISHNA,SWP,SWP2,NOON,FALSE,GMT 00:00,AMBIGUOUS_DEFAULT_UTC,2026-05-14T11:09:07.848826+00:00,karnarora@outlook.com,outlook.com,AAMkADI5ZjViYzJkLTIyNjMtNGM3Yy04NWU4LWZjMGE3YjljNTEwYQBGAAAAAAAWRkl5wPCRT6x_OrY72NOoBwCsJlkjETTVS65lVxWwJyHiAAAAAAEMAACsJlkjETTVS65lVxWwJyHiAAAuR9aBAAA=,<CH3PR14MB7559AE28878B947E95765B4CA5072@CH3PR14MB7559.namprd14.prod.outlook.com>,DKI_VFD Log April_ 2026.zip,SWP2_NOON,SWP2_NOON_20260331_113436_0003.CSV,2026-04-12 11:33:21+00:00,2026-04-12 11:33:21+00:00,12-04-2026,12-04-2026,12-04-2026 11:33,9.6,1.5,27.4,16.7,-50,19,1357,4806,24,241396,20.58333333,-1,1,0,0,0,0,0,0,SUCCESS,WARN,sensor_saturated:JC_FW_TT=-50.0,dcd455dc78b82f48004af47e52b2f8ebc3f3efa37c0bd1bea1ac3b919ac183ca
CHELLSHIP,10018,DARYA KRISHNA,SWP,SWP2,NOON,FALSE,GMT 00:00,AMBIGUOUS_DEFAULT_UTC,2026-05-14T11:09:07.848826+00:00,karnarora@outlook.com,outlook.com,AAMkADI5ZjViYzJkLTIyNjMtNGM3Yy04NWU4LWZjMGE3YjljNTEwYQBGAAAAAAAWRkl5wPCRT6x_OrY72NOoBwCsJlkjETTVS65lVxWwJyHiAAAAAAEMAACsJlkjETTVS65lVxWwJyHiAAAuR9aBAAA=,<CH3PR14MB7559AE28878B947E95765B4CA5072@CH3PR14MB7559.namprd14.prod.outlook.com>,DKI_VFD Log April_ 2026.zip,SWP2_NOON,SWP2_NOON_20260331_113436_0003.CSV,2026-04-13 11:33:15+00:00,2026-04-13 11:33:15+00:00,13-04-2026,13-04-2026,13-04-2026 11:33,12.2,1.3,31.1,19.3,-50,17,1358,4830,24,241922,21.91666667,0,1,0,0,0,0,0,0,SUCCESS,WARN,sensor_saturated:JC_FW_TT=-50.0,875c918c67fd0a8d5f6b4d7fab4fa1957be662fd6af4419a507d1232d33ab4ec
CHELLSHIP,10018,DARYA KRISHNA,SWP,SWP2,NOON,FALSE,GMT 00:00,AMBIGUOUS_DEFAULT_UTC,2026-05-14T11:09:07.848826+00:00,karnarora@outlook.com,outlook.com,AAMkADI5ZjViYzJkLTIyNjMtNGM3Yy04NWU4LWZjMGE3YjljNTEwYQBGAAAAAAAWRkl5wPCRT6x_OrY72NOoBwCsJlkjETTVS65lVxWwJyHiAAAAAAEMAACsJlkjETTVS65lVxWwJyHiAAAuR9aBAAA=,<CH3PR14MB7559AE28878B947E95765B4CA5072@CH3PR14MB7559.namprd14.prod.outlook.com>,DKI_VFD Log April_ 2026.zip,SWP2_NOON,SWP2_NOON_20260331_113436_0003.CSV,2026-04-14 11:33:09+00:00,2026-04-14 11:33:09+00:00,14-04-2026,14-04-2026,14-04-2026 11:33,16.9,1.4,36.7,23.4,-50,18,1359,4854,24,242448,21.91666667,0,1,0,0,0,0,0,0,SUCCESS,WARN,sensor_saturated:JC_FW_TT=-50.0,6e3eda32bf2d1a36d321bbfc0e055f43875edb9df9f2c2c467b628007cd68634
CHELLSHIP,10018,DARYA KRISHNA,SWP,SWP2,NOON,FALSE,GMT 00:00,AMBIGUOUS_DEFAULT_UTC,2026-05-14T11:09:07.848826+00:00,karnarora@outlook.com,outlook.com,AAMkADI5ZjViYzJkLTIyNjMtNGM3Yy04NWU4LWZjMGE3YjljNTEwYQBGAAAAAAAWRkl5wPCRT6x_OrY72NOoBwCsJlkjETTVS65lVxWwJyHiAAAAAAEMAACsJlkjETTVS65lVxWwJyHiAAAuR9aBAAA=,<CH3PR14MB7559AE28878B947E95765B4CA5072@CH3PR14MB7559.namprd14.prod.outlook.com>,DKI_VFD Log April_ 2026.zip,SWP2_NOON,SWP2_NOON_20260331_113436_0003.CSV,2026-04-15 11:33:04+00:00,2026-04-15 11:33:04+00:00,15-04-2026,15-04-2026,15-04-2026 11:33,24.1,1.2,40,27.5,-50,21,1361,4878,24,242977,22.04166667,0,1,0,0,0,0,0,0,SUCCESS,WARN,sensor_saturated:JC_FW_TT=-50.0,2787c29317f7ebd8e6c9197673dccaf1636e30433e903d73b0bd5ecf39035ee3
CHELLSHIP,10018,DARYA KRISHNA,SWP,SWP2,NOON,FALSE,GMT 00:00,AMBIGUOUS_DEFAULT_UTC,2026-05-14T11:09:07.848826+00:00,karnarora@outlook.com,outlook.com,AAMkADI5ZjViYzJkLTIyNjMtNGM3Yy04NWU4LWZjMGE3YjljNTEwYQBGAAAAAAAWRkl5wPCRT6x_OrY72NOoBwCsJlkjETTVS65lVxWwJyHiAAAAAAEMAACsJlkjETTVS65lVxWwJyHiAAAuR9aBAAA=,<CH3PR14MB7559AE28878B947E95765B4CA5072@CH3PR14MB7559.namprd14.prod.outlook.com>,DKI_VFD Log April_ 2026.zip,SWP2_NOON,SWP2_NOON_20260331_113436_0003.CSV,2026-04-16 11:33:00+00:00,2026-04-16 11:33:00+00:00,16-04-2026,16-04-2026,16-04-2026 11:33,26.3,1.5,39.6,28.3,-50,23,1514,4902,24,243609,26.33333333,0,1,0,0,0,0,0,0,SUCCESS,WARN,sensor_saturated:JC_FW_TT=-50.0,c4d04da9c76fc0728cb6226436d418e4609b36be87989b1822b73709bbb88a8c
CHELLSHIP,10018,DARYA KRISHNA,SWP,SWP2,NOON,FALSE,GMT 00:00,AMBIGUOUS_DEFAULT_UTC,2026-05-14T11:09:07.848826+00:00,karnarora@outlook.com,outlook.com,AAMkADI5ZjViYzJkLTIyNjMtNGM3Yy04NWU4LWZjMGE3YjljNTEwYQBGAAAAAAAWRkl5wPCRT6x_OrY72NOoBwCsJlkjETTVS65lVxWwJyHiAAAAAAEMAACsJlkjETTVS65lVxWwJyHiAAAuR9aBAAA=,<CH3PR14MB7559AE28878B947E95765B4CA5072@CH3PR14MB7559.namprd14.prod.outlook.com>,DKI_VFD Log April_ 2026.zip,SWP2_NOON,SWP2_NOON_20260331_113436_0003.CSV,2026-04-17 11:32:56+00:00,2026-04-17 11:32:56+00:00,17-04-2026,17-04-2026,17-04-2026 11:32,26.6,1.3,40.9,29.7,-50,24,1515,4926,24,244358,31.20833333,0,1,0,0,0,0,0,0,SUCCESS,WARN,sensor_saturated:JC_FW_TT=-50.0,a7b61b9aded5b7883c760c5338c2506b74606317cc9fadf8a2e030ee79f589d2
CHELLSHIP,10018,DARYA KRISHNA,SWP,SWP2,NOON,FALSE,GMT 00:00,AMBIGUOUS_DEFAULT_UTC,2026-05-14T11:09:07.848826+00:00,karnarora@outlook.com,outlook.com,AAMkADI5ZjViYzJkLTIyNjMtNGM3Yy04NWU4LWZjMGE3YjljNTEwYQBGAAAAAAAWRkl5wPCRT6x_OrY72NOoBwCsJlkjETTVS65lVxWwJyHiAAAAAAEMAACsJlkjETTVS65lVxWwJyHiAAAuR9aBAAA=,<CH3PR14MB7559AE28878B947E95765B4CA5072@CH3PR14MB7559.namprd14.prod.outlook.com>,DKI_VFD Log April_ 2026.zip,SWP2_NOON,SWP2_NOON_20260331_113436_0003.CSV,2026-04-18 11:32:53+00:00,2026-04-18 11:32:53+00:00,18-04-2026,18-04-2026,18-04-2026 11:32,28.4,1.4,41.2,29.8,-50,23,1515,4950,24,245096,30.75,0,1,0,0,0,0,0,0,SUCCESS,WARN,sensor_saturated:JC_FW_TT=-50.0,14df543cd8d6738ed82e772cd0db6d615ab0d802469365656cb2de48fe20130e
CHELLSHIP,10018,DARYA KRISHNA,SWP,SWP2,NOON,FALSE,GMT 00:00,AMBIGUOUS_DEFAULT_UTC,2026-05-14T11:09:07.848826+00:00,karnarora@outlook.com,outlook.com,AAMkADI5ZjViYzJkLTIyNjMtNGM3Yy04NWU4LWZjMGE3YjljNTEwYQBGAAAAAAAWRkl5wPCRT6x_OrY72NOoBwCsJlkjETTVS65lVxWwJyHiAAAAAAEMAACsJlkjETTVS65lVxWwJyHiAAAuR9aBAAA=,<CH3PR14MB7559AE28878B947E95765B4CA5072@CH3PR14MB7559.namprd14.prod.outlook.com>,DKI_VFD Log April_ 2026.zip,SWP2_NOON,SWP2_NOON_20260331_113436_0003.CSV,2026-04-19 11:32:49+00:00,2026-04-19 11:32:49+00:00,19-04-2026,19-04-2026,19-04-2026 11:32,29.2,1.4,42.3,31.9,-50,25,1516,4974,24,245833,30.70833333,0,1,0,0,0,0,0,0,SUCCESS,WARN,sensor_saturated:JC_FW_TT=-50.0,8a83d00179568cdccb54094d1436c7bef8f229da500a00a5149eb31b479ff096
CHELLSHIP,10018,DARYA KRISHNA,SWP,SWP2,NOON,FALSE,GMT 00:00,AMBIGUOUS_DEFAULT_UTC,2026-05-14T11:09:07.848826+00:00,karnarora@outlook.com,outlook.com,AAMkADI5ZjViYzJkLTIyNjMtNGM3Yy04NWU4LWZjMGE3YjljNTEwYQBGAAAAAAAWRkl5wPCRT6x_OrY72NOoBwCsJlkjETTVS65lVxWwJyHiAAAAAAEMAACsJlkjETTVS65lVxWwJyHiAAAuR9aBAAA=,<CH3PR14MB7559AE28878B947E95765B4CA5072@CH3PR14MB7559.namprd14.prod.outlook.com>,DKI_VFD Log April_ 2026.zip,SWP2_NOON,SWP2_NOON_20260331_113436_0003.CSV,2026-04-20 11:32:46+00:00,2026-04-20 11:32:46+00:00,20-04-2026,20-04-2026,20-04-2026 11:32,29.5,2.2,40,30.7,-50,31,0,4995,21,246489,31.23809524,0,0,0,0,0,0,0,0,SUCCESS,WARN,sensor_saturated:JC_FW_TT=-50.0,7fd692a6097ecd2915148aab00d919ccd4b5c8453f5b685cf0b1de776dab9861
CHELLSHIP,10018,DARYA KRISHNA,SWP,SWP2,NOON,FALSE,GMT 00:00,AMBIGUOUS_DEFAULT_UTC,2026-05-14T11:09:07.848826+00:00,karnarora@outlook.com,outlook.com,AAMkADI5ZjViYzJkLTIyNjMtNGM3Yy04NWU4LWZjMGE3YjljNTEwYQBGAAAAAAAWRkl5wPCRT6x_OrY72NOoBwCsJlkjETTVS65lVxWwJyHiAAAAAAEMAACsJlkjETTVS65lVxWwJyHiAAAuR9aBAAA=,<CH3PR14MB7559AE28878B947E95765B4CA5072@CH3PR14MB7559.namprd14.prod.outlook.com>,DKI_VFD Log April_ 2026.zip,SWP2_NOON,SWP2_NOON_20260331_113436_0003.CSV,2026-04-21 11:32:42+00:00,2026-04-21 11:32:42+00:00,21-04-2026,21-04-2026,21-04-2026 11:32,29.5,2.2,39.7,28.9,-50,30,0,4995,0,246489,0,0,0,0,0,0,0,0,0,SUCCESS,WARN,sensor_saturated:JC_FW_TT=-50.0,991e7dd079820544dbef3c2d8ce087cb1a36eeda9a4aa03db9ece26323dd1b38
CHELLSHIP,10018,DARYA KRISHNA,SWP,SWP2,NOON,FALSE,GMT 00:00,AMBIGUOUS_DEFAULT_UTC,2026-05-14T11:09:07.848826+00:00,karnarora@outlook.com,outlook.com,AAMkADI5ZjViYzJkLTIyNjMtNGM3Yy04NWU4LWZjMGE3YjljNTEwYQBGAAAAAAAWRkl5wPCRT6x_OrY72NOoBwCsJlkjETTVS65lVxWwJyHiAAAAAAEMAACsJlkjETTVS65lVxWwJyHiAAAuR9aBAAA=,<CH3PR14MB7559AE28878B947E95765B4CA5072@CH3PR14MB7559.namprd14.prod.outlook.com>,DKI_VFD Log April_ 2026.zip,SWP2_NOON,SWP2_NOON_20260331_113436_0003.CSV,2026-04-22 11:32:37+00:00,2026-04-22 11:32:37+00:00,22-04-2026,22-04-2026,22-04-2026 11:32,29.3,2.1,39.2,28.3,-50,29,0,4995,0,246489,0,0,0,0,0,0,0,0,0,SUCCESS,WARN,sensor_saturated:JC_FW_TT=-50.0,dac87f5cc3eba1ac8b21e690c9ef0b15d91c8a2d12e8f88837476f84ab7ccae2
CHELLSHIP,10018,DARYA KRISHNA,SWP,SWP2,NOON,FALSE,GMT 00:00,AMBIGUOUS_DEFAULT_UTC,2026-05-14T11:09:07.848826+00:00,karnarora@outlook.com,outlook.com,AAMkADI5ZjViYzJkLTIyNjMtNGM3Yy04NWU4LWZjMGE3YjljNTEwYQBGAAAAAAAWRkl5wPCRT6x_OrY72NOoBwCsJlkjETTVS65lVxWwJyHiAAAAAAEMAACsJlkjETTVS65lVxWwJyHiAAAuR9aBAAA=,<CH3PR14MB7559AE28878B947E95765B4CA5072@CH3PR14MB7559.namprd14.prod.outlook.com>,DKI_VFD Log April_ 2026.zip,SWP2_NOON,SWP2_NOON_20260331_113436_0003.CSV,2026-04-23 11:32:33+00:00,2026-04-23 11:32:33+00:00,23-04-2026,23-04-2026,23-04-2026 11:32,29.8,2.1,40.1,29.4,-50,30,0,4995,0,246489,0,0,0,0,0,0,0,0,0,SUCCESS,WARN,sensor_saturated:JC_FW_TT=-50.0,2656bf74cef827ae6e94862553c3dff7e0c9e5dc8c5f823d034c74c3618d22e8
